property_id,city,locality,pincode,city_tier,tier,property_type,metro_distance_km,bhk,carpet_area_sqft,age_years,builder,builder_score,builder_tier,rera_registered,rera_number,num_amenities,amenities,circle_rate_per_sqft,price_per_sqft,total_price,asking_price_per_sqft,asking_total_price,stamp_duty_pct,stamp_duty_amt,registration_charge_amt,monthly_rent_est,monthly_rent_asking,rental_yield_pct,vastu_compliant,gated_community,rentable
101109,Bangalore,HSR Layout,560102,Tier1,mid-premium,Row House,1.46,3,1720.2,20,Runwal Group,0.78,Tier2,1,PREG93715,2,"24/7 Security, Visitor Parking",13294.0,18364.0,31589226.0,18876.0,32469494.0,0.055,1737407.0,30000.0,69542.0,71299.0,2.64,1,0,1
101110,Bangalore,HSR Layout,560102,Tier1,mid-premium,Apartment,1.28,3,1089.5,23,DLF Ltd,0.92,Tier1,1,PREG87017,7,"Landscaped Garden, Gymnasium, Lift, Children's Play Area, Indoor Games Room, Visitor Parking, 24/7 Security",10705.0,14032.0,15288387.0,13852.0,15091656.0,0.055,840861.0,30000.0,30186.0,30538.0,2.37,1,1,1
101111,Bangalore,HSR Layout,560102,Tier1,mid-premium,Apartment,1.12,1,1159.2,2,Lodha Group,0.95,Tier1,1,PREG88590,9,"Swimming Pool, Power Backup, Gymnasium, Jogging Track, Landscaped Garden, Lift, 24/7 Security, Clubhouse, Children's Play Area",13083.0,19411.0,22500820.0,20445.0,23699671.0,0.055,1237545.0,30000.0,56025.0,60009.0,2.99,0,1,1
101112,Bangalore,HSR Layout,560102,Tier1,mid-premium,Independent House,1.49,4,2317.5,12,Regional Builders Ltd,0.5,Tier3,0,,2,"Visitor Parking, Jogging Track",12496.0,16770.0,38865173.0,16844.0,39037487.0,0.055,2137584.0,30000.0,76628.0,81715.0,2.37,1,0,1
101113,Bangalore,HSR Layout,560102,Tier1,mid-premium,Apartment,1.75,1,828.3,1,DLF Ltd,0.92,Tier1,1,PREG72090,6,"Visitor Parking, CCTV, Indoor Games Room, Jogging Track, Swimming Pool, Clubhouse",12444.0,18164.0,15046221.0,20251.0,16775008.0,0.055,827542.0,30000.0,33664.0,32716.0,2.68,0,1,1
101114,Bangalore,HSR Layout,560102,Tier1,mid-premium,Apartment,1.68,2,1219.8,3,Kolte-Patil,0.82,Tier2,1,PREG82595,11,"Indoor Games Room, Gymnasium, Clubhouse, Jogging Track, CCTV, Lift, 24/7 Security, Landscaped Garden, Visitor Parking, Swimming Pool, Power Backup",9804.0,15384.0,18765170.0,15296.0,18657318.0,0.055,1032084.0,30000.0,31123.0,33577.0,1.99,1,1,1
101115,Bangalore,HSR Layout,560102,Tier1,mid-premium,Apartment,1.43,2,1274.3,7,Puravankara,0.8,Tier2,1,PREG36184,10,"Swimming Pool, 24/7 Security, Jogging Track, Visitor Parking, Children's Play Area, Lift, Power Backup, Clubhouse, Gymnasium, Landscaped Garden",10523.0,14704.0,18737168.0,15762.0,20085195.0,0.055,1030544.0,30000.0,40746.0,42029.0,2.61,0,1,1
101116,Bangalore,HSR Layout,560102,Tier1,mid-premium,Apartment,1.35,2,609.0,15,Kolte-Patil,0.82,Tier2,1,PREG32284,5,"Swimming Pool, Gymnasium, Power Backup, Children's Play Area, Indoor Games Room",13596.0,16124.0,9818968.0,15653.0,9531811.0,0.055,540043.0,30000.0,17517.0,17578.0,2.14,0,0,1
101117,Bangalore,HSR Layout,560102,Tier1,mid-premium,Apartment,1.52,3,798.5,5,Lodha Group,0.95,Tier1,1,PREG11863,4,"Indoor Games Room, Swimming Pool, Children's Play Area, Visitor Parking",9782.0,13242.0,10574295.0,13820.0,11035674.0,0.055,581586.0,30000.0,18474.0,19773.0,2.1,1,0,1
101118,Bangalore,HSR Layout,560102,Tier1,mid-premium,Independent House,1.52,4,2284.5,19,Prestige Group,0.92,Tier1,1,PREG35950,2,"24/7 Security, Jogging Track",13722.0,18643.0,42589575.0,19724.0,45058385.0,0.055,2342427.0,30000.0,89732.0,96342.0,2.53,1,0,1
101119,Bangalore,HSR Layout,560102,Tier1,mid-premium,Independent House,1.18,3,2093.3,22,Sobha Ltd,0.91,Tier1,1,PREG71724,1,Swimming Pool,9569.0,12088.0,25302990.0,13185.0,27599642.0,0.055,1391664.0,30000.0,39677.0,42184.0,1.88,0,0,1
101120,Bangalore,HSR Layout,560102,Tier1,mid-premium,Studio/1RK,1.28,1,428.6,8,Prestige Group,0.92,Tier1,1,PREG72109,10,"Landscaped Garden, Indoor Games Room, Power Backup, Children's Play Area, 24/7 Security, Swimming Pool, Clubhouse, Lift, Visitor Parking, CCTV",13465.0,21278.0,9120957.0,21243.0,9105888.0,0.055,501653.0,30000.0,19765.0,21139.0,2.6,0,1,1
101121,Bangalore,Electronic City,560100,Tier1,affordable,Independent House,2.85,2,1971.0,5,Puravankara,0.8,Tier2,1,PREG84088,0,,8146.0,10924.0,21531067.0,10758.0,21205103.0,0.055,1184209.0,30000.0,48731.0,51322.0,2.72,1,0,1
101122,Bangalore,Electronic City,560100,Tier1,affordable,Row House,3.0,3,2144.4,4,DLF Ltd,0.92,Tier1,1,PREG35271,1,Clubhouse,6378.0,9869.0,21161630.0,10522.0,22563862.0,0.055,1163890.0,30000.0,79566.0,76646.0,4.51,0,0,1
101123,Bangalore,Electronic City,560100,Tier1,affordable,Independent House,2.86,2,2216.6,16,Kolte-Patil,0.82,Tier2,1,PREG99990,2,"CCTV, Visitor Parking",7949.0,9792.0,21703843.0,9620.0,21322603.0,0.055,1193711.0,30000.0,35644.0,36726.0,1.97,0,0,1
101124,Bangalore,Electronic City,560100,Tier1,affordable,Independent House,3.09,4,1845.5,6,Local Developer Co,0.55,Tier3,1,PREG55667,1,Lift,6480.0,7592.0,14010081.0,7840.0,14468989.0,0.055,770554.0,30000.0,29359.0,31044.0,2.51,0,0,1
101125,Bangalore,Electronic City,560100,Tier1,affordable,Apartment,3.07,2,1397.1,11,Puravankara,0.8,Tier2,1,PREG20969,8,"Power Backup, Gymnasium, Swimming Pool, Jogging Track, CCTV, Children's Play Area, 24/7 Security, Lift",5811.0,8063.0,11264804.0,8039.0,11231106.0,0.055,619564.0,30000.0,34685.0,37855.0,3.69,1,1,1
101126,Bangalore,Electronic City,560100,Tier1,affordable,Apartment,3.15,1,759.9,6,DLF Ltd,0.92,Tier1,1,PREG37730,10,"Power Backup, Clubhouse, Jogging Track, 24/7 Security, Children's Play Area, Lift, Visitor Parking, Gymnasium, Landscaped Garden, Swimming Pool",8021.0,11367.0,8638575.0,11130.0,8458568.0,0.055,475122.0,30000.0,23539.0,22691.0,3.27,1,1,1
101127,Bangalore,Electronic City,560100,Tier1,affordable,Row House,2.76,2,1307.4,6,Puravankara,0.8,Tier2,1,PREG27202,1,Power Backup,6821.0,9289.0,12144216.0,10190.0,13321995.0,0.055,667932.0,30000.0,26789.0,25799.0,2.65,1,0,1
101128,Bangalore,Electronic City,560100,Tier1,affordable,Apartment,2.84,2,955.5,0,Brigade Group,0.88,Tier1,1,PREG53302,5,"24/7 Security, Power Backup, CCTV, Gymnasium, Swimming Pool",6954.0,10036.0,9589685.0,11066.0,10573159.0,0.055,527433.0,30000.0,33823.0,36591.0,4.23,1,0,1
101129,Bangalore,Electronic City,560100,Tier1,affordable,Villa,3.13,3,2327.6,21,DLF Ltd,0.92,Tier1,1,PREG62101,8,"Swimming Pool, Gymnasium, Lift, Visitor Parking, Clubhouse, Children's Play Area, Power Backup, CCTV",6211.0,11184.0,26031053.0,12015.0,27965885.0,0.055,1431708.0,30000.0,68459.0,75122.0,3.16,1,1,1
101130,Bangalore,Electronic City,560100,Tier1,affordable,Independent House,3.05,4,1688.4,20,Sobha Ltd,0.91,Tier1,1,PREG36410,2,"Children's Play Area, Indoor Games Room",8263.0,10394.0,17549185.0,10660.0,17998116.0,0.055,965205.0,30000.0,62466.0,60487.0,4.27,0,0,1
101131,Bangalore,Electronic City,560100,Tier1,affordable,Villa,3.29,3,3612.1,17,Brigade Group,0.88,Tier1,1,PREG92121,11,"Gymnasium, CCTV, Children's Play Area, Visitor Parking, Lift, Jogging Track, 24/7 Security, Power Backup, Indoor Games Room, Clubhouse, Landscaped Garden",6764.0,12819.0,46302021.0,13650.0,49305817.0,0.055,2546611.0,30000.0,188000.0,194268.0,4.87,1,1,1
101132,Bangalore,Electronic City,560100,Tier1,affordable,Apartment,2.91,2,600.3,19,Runwal Group,0.78,Tier2,1,PREG24754,9,"CCTV, Jogging Track, Indoor Games Room, Visitor Parking, Lift, Power Backup, Gymnasium, Children's Play Area, 24/7 Security",7264.0,9637.0,5785324.0,9954.0,5975544.0,0.055,318193.0,30000.0,12560.0,12274.0,2.61,1,1,1
101133,Bangalore,Electronic City,560100,Tier1,affordable,Row House,2.82,2,1662.9,4,DLF Ltd,0.92,Tier1,1,PREG31502,2,"Indoor Games Room, Swimming Pool",8091.0,13254.0,22040767.0,14419.0,23978204.0,0.055,1212242.0,30000.0,26093.0,27083.0,1.42,0,0,1
101134,Bangalore,Electronic City,560100,Tier1,affordable,Penthouse,2.76,3,2037.4,16,Kolte-Patil,0.82,Tier2,1,PREG32427,4,"Indoor Games Room, Gymnasium, Landscaped Garden, CCTV",7911.0,15063.0,30689166.0,14867.0,30290125.0,0.055,1687904.0,30000.0,91677.0,88079.0,3.58,1,0,1
101135,Bangalore,Electronic City,560100,Tier1,affordable,Villa,2.71,4,2979.7,0,Puravankara,0.8,Tier2,1,PREG20494,3,"Gymnasium, Indoor Games Room, Clubhouse",5735.0,10125.0,30169926.0,10713.0,31921112.0,0.055,1659346.0,30000.0,98575.0,104499.0,3.92,0,0,1
101136,Bangalore,Electronic City,560100,Tier1,affordable,Studio/1RK,2.89,1,430.3,2,Kolte-Patil,0.82,Tier2,1,PREG57326,3,"Landscaped Garden, Power Backup, Jogging Track",7559.0,10495.0,4516317.0,11342.0,4880676.0,0.055,248397.0,30000.0,13382.0,14701.0,3.56,1,0,1
101137,Bangalore,Electronic City,560100,Tier1,affordable,Apartment,3.15,3,1486.9,8,Regional Builders Ltd,0.5,Tier3,1,PREG86568,6,"Jogging Track, Visitor Parking, Gymnasium, Clubhouse, 24/7 Security, Lift",6255.0,7257.0,10790057.0,7867.0,11697379.0,0.055,593453.0,30000.0,26754.0,27050.0,2.98,0,1,1
101138,Bangalore,Electronic City,560100,Tier1,affordable,Row House,2.86,3,1389.1,4,Runwal Group,0.78,Tier2,1,PREG17410,1,Landscaped Garden,6802.0,10372.0,14407349.0,11509.0,15987669.0,0.055,792404.0,30000.0,19646.0,20925.0,1.64,1,0,1
101139,Bangalore,Electronic City,560100,Tier1,affordable,Independent House,3.09,4,2491.0,24,Runwal Group,0.78,Tier2,1,PREG77708,0,,7246.0,7817.0,19470767.0,7888.0,19648630.0,0.055,1070892.0,30000.0,16226.0,16452.0,1.0,0,0,1
101140,Bangalore,Electronic City,560100,Tier1,affordable,Apartment,2.88,2,560.4,13,Godrej Properties,0.93,Tier1,1,PREG92515,11,"Gymnasium, Indoor Games Room, Children's Play Area, Lift, Landscaped Garden, Visitor Parking, Swimming Pool, Power Backup, CCTV, Jogging Track, Clubhouse",7221.0,10839.0,6074228.0,10760.0,6030324.0,0.055,334083.0,30000.0,12712.0,13573.0,2.51,1,1,1
101141,Bangalore,Electronic City,560100,Tier1,affordable,Studio/1RK,2.8,1,279.9,4,Puravankara,0.8,Tier2,1,PREG82781,8,"Swimming Pool, Indoor Games Room, CCTV, Visitor Parking, Landscaped Garden, Children's Play Area, Jogging Track, Lift",8411.0,12464.0,3488196.0,12318.0,3447391.0,0.055,191851.0,30000.0,6982.0,7111.0,2.4,0,1,1
101142,Bangalore,Electronic City,560100,Tier1,affordable,Studio/1RK,3.12,1,332.6,20,Regional Builders Ltd,0.5,Tier3,0,,7,"Jogging Track, CCTV, Landscaped Garden, Gymnasium, Swimming Pool, Lift, Visitor Parking",5500.0,6735.0,2239874.0,7013.0,2332160.0,0.055,123193.0,22399.0,3854.0,4053.0,2.06,0,1,1
101143,Bangalore,Electronic City,560100,Tier1,affordable,Plot/Land,2.94,0,1418.8,0,Individual/Land Owner,0.6,Tier3,0,,0,,8447.0,6076.0,8620276.0,6596.0,9357937.0,0.055,474115.0,30000.0,0.0,0.0,0.0,1,0,0
101144,Bangalore,Electronic City,560100,Tier1,affordable,Penthouse,2.99,4,3258.6,5,Local Developer Co,0.55,Tier3,1,PREG18376,7,"Indoor Games Room, 24/7 Security, Children's Play Area, Power Backup, Landscaped Garden, Visitor Parking, Swimming Pool",5557.0,9914.0,32306031.0,10600.0,34540349.0,0.055,1776832.0,30000.0,82943.0,89311.0,3.08,0,1,1
101145,Bangalore,Electronic City,560100,Tier1,affordable,Apartment,2.94,3,646.3,6,DLF Ltd,0.92,Tier1,1,PREG84836,6,"Indoor Games Room, Children's Play Area, Power Backup, CCTV, Jogging Track, Lift",6094.0,8174.0,5283330.0,8301.0,5365398.0,0.055,290583.0,30000.0,9168.0,9376.0,2.08,1,1,1
101146,Bangalore,Electronic City,560100,Tier1,affordable,Apartment,3.11,2,1321.3,11,Prestige Group,0.92,Tier1,1,PREG39574,11,"Visitor Parking, Lift, Children's Play Area, Power Backup, Jogging Track, Gymnasium, Swimming Pool, Clubhouse, Indoor Games Room, 24/7 Security, Landscaped Garden",7230.0,11268.0,14888591.0,12609.0,16661037.0,0.055,818872.0,30000.0,39849.0,42156.0,3.21,1,1,1
101147,Bangalore,Electronic City,560100,Tier1,affordable,Villa,2.79,4,3205.8,0,Regional Builders Ltd,0.5,Tier3,1,PREG54502,3,"Landscaped Garden, CCTV, Indoor Games Room",8165.0,14116.0,45253945.0,13847.0,44390880.0,0.055,2488967.0,30000.0,168821.0,175810.0,4.48,1,0,1
101148,Bangalore,Electronic City,560100,Tier1,affordable,Studio/1RK,3.09,1,261.1,12,Brigade Group,0.88,Tier1,1,PREG41344,6,"Jogging Track, Children's Play Area, Indoor Games Room, Gymnasium, Landscaped Garden, Visitor Parking",6189.0,9030.0,2357850.0,9417.0,2459024.0,0.055,129682.0,23579.0,8896.0,9146.0,4.53,0,1,1
101149,Bangalore,Electronic City,560100,Tier1,affordable,Apartment,2.9,2,1155.2,13,Puravankara,0.8,Tier2,1,PREG54816,9,"Lift, Jogging Track, Clubhouse, Landscaped Garden, CCTV, Children's Play Area, Swimming Pool, Power Backup, 24/7 Security",5652.0,7344.0,8484319.0,7203.0,8320519.0,0.055,466638.0,30000.0,18452.0,18481.0,2.61,0,1,1
101150,Bangalore,Electronic City,560100,Tier1,affordable,Apartment,2.89,3,1302.8,6,Oberoi Realty,0.9,Tier1,1,PREG33584,12,"Clubhouse, Lift, Swimming Pool, Gymnasium, Visitor Parking, 24/7 Security, Jogging Track, Indoor Games Room, CCTV, Landscaped Garden, Power Backup, Children's Play Area",6444.0,10772.0,14033405.0,11800.0,15372786.0,0.055,771837.0,30000.0,39814.0,42111.0,3.4,1,1,1
101151,Bangalore,Electronic City,560100,Tier1,affordable,Studio/1RK,2.94,1,413.0,16,Regional Builders Ltd,0.5,Tier3,1,PREG72017,5,"Visitor Parking, Landscaped Garden, CCTV, Jogging Track, 24/7 Security",6290.0,7614.0,3144778.0,8514.0,3516281.0,0.055,172963.0,30000.0,7701.0,8116.0,2.94,0,0,1
101152,Bangalore,Electronic City,560100,Tier1,affordable,Villa,3.01,4,2812.0,17,Godrej Properties,0.93,Tier1,1,PREG38009,10,"Power Backup, Gymnasium, Landscaped Garden, Jogging Track, Children's Play Area, Clubhouse, Lift, Indoor Games Room, 24/7 Security, Swimming Pool",6997.0,12944.0,36397354.0,13004.0,36566641.0,0.055,2001854.0,30000.0,134755.0,132103.0,4.44,0,1,1
101153,Bangalore,Electronic City,560100,Tier1,affordable,Villa,3.12,5,3679.9,14,Sobha Ltd,0.91,Tier1,1,PREG14393,5,"Children's Play Area, Indoor Games Room, CCTV, Jogging Track, Landscaped Garden",7282.0,12154.0,44724303.0,12750.0,46918120.0,0.055,2459837.0,30000.0,125750.0,135411.0,3.37,1,0,1
101154,Bangalore,Electronic City,560100,Tier1,affordable,Independent House,3.08,3,2249.7,13,DLF Ltd,0.92,Tier1,1,PREG25465,2,"CCTV, Jogging Track",5912.0,8326.0,18731764.0,8562.0,19262662.0,0.055,1030247.0,30000.0,41369.0,39732.0,2.65,0,0,1
101155,Bangalore,Electronic City,560100,Tier1,affordable,Studio/1RK,3.18,1,389.4,22,Sobha Ltd,0.91,Tier1,1,PREG17883,5,"Visitor Parking, 24/7 Security, Power Backup, Clubhouse, Children's Play Area",8379.0,10230.0,3983472.0,10428.0,4060475.0,0.055,219091.0,30000.0,6199.0,5976.0,1.87,1,0,1
101156,Bangalore,Electronic City,560100,Tier1,affordable,Villa,3.33,5,2279.8,23,Godrej Properties,0.93,Tier1,1,PREG14354,7,"Indoor Games Room, Jogging Track, Visitor Parking, 24/7 Security, Landscaped Garden, Swimming Pool, Gymnasium",6416.0,10388.0,23681300.0,10446.0,23813351.0,0.055,1302472.0,30000.0,69819.0,73118.0,3.54,1,1,1
101157,Bangalore,Electronic City,560100,Tier1,affordable,Studio/1RK,2.89,1,335.9,0,Prestige Group,0.92,Tier1,1,PREG63915,5,"24/7 Security, Swimming Pool, Clubhouse, CCTV, Power Backup",7616.0,12162.0,4084834.0,12510.0,4201560.0,0.055,224666.0,30000.0,13796.0,13252.0,4.05,1,0,1
101158,Bangalore,Electronic City,560100,Tier1,affordable,Apartment,2.98,2,577.6,11,Sobha Ltd,0.91,Tier1,1,PREG57170,8,"Power Backup, CCTV, Children's Play Area, 24/7 Security, Swimming Pool, Jogging Track, Gymnasium, Visitor Parking",8288.0,10674.0,6165270.0,11537.0,6663498.0,0.055,339090.0,30000.0,13608.0,13415.0,2.65,0,1,1
101159,Bangalore,Electronic City,560100,Tier1,affordable,Villa,2.96,4,2833.4,7,Lodha Group,0.95,Tier1,1,PREG22755,8,"Lift, Indoor Games Room, Power Backup, Clubhouse, CCTV, Visitor Parking, Gymnasium, Children's Play Area",6716.0,13107.0,37138831.0,14390.0,40773044.0,0.055,2042636.0,30000.0,37975.0,36699.0,1.23,0,1,1
101160,Bangalore,Electronic City,560100,Tier1,affordable,Villa,3.12,5,2916.9,3,Godrej Properties,0.93,Tier1,1,PREG26499,6,"Gymnasium, Lift, Landscaped Garden, CCTV, Power Backup, Jogging Track",6289.0,12480.0,36403415.0,13282.0,38740998.0,0.055,2002188.0,30000.0,128238.0,124686.0,4.23,1,1,1
101161,Bangalore,Electronic City,560100,Tier1,affordable,Apartment,3.07,2,784.9,19,Prestige Group,0.92,Tier1,1,PREG43024,4,"Power Backup, Swimming Pool, 24/7 Security, CCTV",7385.0,8617.0,6763782.0,8833.0,6933685.0,0.055,372008.0,30000.0,24534.0,23573.0,4.35,0,0,1
101162,Bangalore,Electronic City,560100,Tier1,affordable,Plot/Land,2.97,0,2401.8,0,Individual/Land Owner,0.6,Tier3,0,,0,,6150.0,4624.0,11105416.0,4989.0,11981788.0,0.055,610798.0,30000.0,0.0,0.0,0.0,1,0,0
101163,Bangalore,Electronic City,560100,Tier1,affordable,Studio/1RK,2.98,1,412.1,9,Oberoi Realty,0.9,Tier1,1,PREG94384,12,"CCTV, Visitor Parking, Swimming Pool, 24/7 Security, Clubhouse, Jogging Track, Lift, Children's Play Area, Gymnasium, Indoor Games Room, Power Backup, Landscaped Garden",5965.0,9806.0,4041429.0,10562.0,4352846.0,0.055,222279.0,30000.0,12274.0,13495.0,3.64,0,1,1
101164,Bangalore,Electronic City,560100,Tier1,affordable,Studio/1RK,2.89,1,425.7,22,Prestige Group,0.92,Tier1,1,PREG30654,8,"Gymnasium, Power Backup, Lift, Visitor Parking, Swimming Pool, CCTV, Children's Play Area, 24/7 Security",5626.0,7807.0,3323130.0,8280.0,3524510.0,0.055,182772.0,30000.0,6937.0,7393.0,2.5,1,1,1
101165,Bangalore,Electronic City,560100,Tier1,affordable,Apartment,3.05,1,1399.2,1,Regional Builders Ltd,0.5,Tier3,1,PREG95167,5,"Indoor Games Room, Landscaped Garden, Clubhouse, 24/7 Security, Power Backup",6952.0,8545.0,11955507.0,8875.0,12417290.0,0.055,657553.0,30000.0,37573.0,37706.0,3.77,0,0,1
101166,Bangalore,Electronic City,560100,Tier1,affordable,Apartment,2.91,1,953.8,21,Puravankara,0.8,Tier2,1,PREG47073,3,"Power Backup, 24/7 Security, Lift",6891.0,8036.0,7665291.0,8916.0,8504521.0,0.055,421591.0,30000.0,18678.0,19340.0,2.92,1,0,1
101167,Bangalore,Electronic City,560100,Tier1,affordable,Apartment,3.22,3,1363.8,8,Lodha Group,0.95,Tier1,1,PREG66384,9,"Power Backup, Visitor Parking, Landscaped Garden, Jogging Track, Children's Play Area, CCTV, Clubhouse, 24/7 Security, Gymnasium",7971.0,10648.0,14521781.0,11626.0,15855699.0,0.055,798698.0,30000.0,43083.0,47103.0,3.56,0,1,1
101168,Bangalore,Electronic City,560100,Tier1,affordable,Independent House,2.46,2,2348.1,22,Kolte-Patil,0.82,Tier2,1,PREG44246,2,"Children's Play Area, Landscaped Garden",7900.0,10379.0,24370678.0,11407.0,26784601.0,0.055,1340387.0,30000.0,69506.0,72978.0,3.42,0,0,1
101169,Bangalore,Electronic City,560100,Tier1,affordable,Apartment,2.86,2,791.3,6,Local Developer Co,0.55,Tier3,0,,4,"Visitor Parking, Landscaped Garden, Swimming Pool, 24/7 Security",6143.0,6884.0,5446817.0,7515.0,5946377.0,0.055,299575.0,30000.0,17488.0,18572.0,3.85,1,0,1
101170,Bangalore,Electronic City,560100,Tier1,affordable,Apartment,3.26,3,835.5,10,Regional Builders Ltd,0.5,Tier3,1,PREG88060,10,"Indoor Games Room, Children's Play Area, CCTV, Power Backup, Swimming Pool, Jogging Track, Visitor Parking, Lift, Clubhouse, 24/7 Security",8181.0,10653.0,8900216.0,11029.0,9214503.0,0.055,489512.0,30000.0,30416.0,30178.0,4.1,1,1,1
101171,Bangalore,Electronic City,560100,Tier1,affordable,Apartment,3.05,3,1183.0,13,Brigade Group,0.88,Tier1,1,PREG82004,7,"CCTV, Children's Play Area, Lift, Landscaped Garden, 24/7 Security, Clubhouse, Gymnasium",7003.0,9199.0,10882846.0,9545.0,11291511.0,0.055,598557.0,30000.0,21848.0,21890.0,2.41,1,1,1
101172,Bangalore,Electronic City,560100,Tier1,affordable,Apartment,3.0,2,1170.3,2,Godrej Properties,0.93,Tier1,1,PREG14722,11,"Power Backup, Gymnasium, Landscaped Garden, Visitor Parking, Lift, Children's Play Area, Jogging Track, Swimming Pool, CCTV, Clubhouse, Indoor Games Room",6990.0,10278.0,12028548.0,10617.0,12425468.0,0.055,661570.0,30000.0,19785.0,19653.0,1.97,0,1,1
101173,Bangalore,Electronic City,560100,Tier1,affordable,Plot/Land,3.03,0,1754.5,0,Individual/Land Owner,0.6,Tier3,0,,0,,5965.0,4217.0,7398136.0,4701.0,8247829.0,0.055,406897.0,30000.0,0.0,0.0,0.0,1,0,0
101174,Bangalore,Electronic City,560100,Tier1,affordable,Studio/1RK,2.93,1,412.1,6,Sobha Ltd,0.91,Tier1,1,PREG22878,4,"Lift, Indoor Games Room, Visitor Parking, 24/7 Security",7914.0,10862.0,4476836.0,11718.0,4829439.0,0.055,246226.0,30000.0,14879.0,16066.0,3.99,0,0,1
101175,Bangalore,Electronic City,560100,Tier1,affordable,Villa,3.16,4,3505.5,12,Local Developer Co,0.55,Tier3,1,PREG13106,5,"24/7 Security, CCTV, Visitor Parking, Swimming Pool, Gymnasium",5662.0,9525.0,33388155.0,10297.0,36094784.0,0.055,1836349.0,30000.0,78754.0,81981.0,2.83,0,0,1
101176,Bangalore,Electronic City,560100,Tier1,affordable,Apartment,3.14,2,1458.8,4,Regional Builders Ltd,0.5,Tier3,1,PREG90264,8,"Gymnasium, Lift, CCTV, Power Backup, Landscaped Garden, Clubhouse, Swimming Pool, 24/7 Security",6200.0,8829.0,12879818.0,9869.0,14398068.0,0.055,708390.0,30000.0,29454.0,31809.0,2.74,1,1,1
101177,Bangalore,Electronic City,560100,Tier1,affordable,Studio/1RK,3.14,1,289.7,15,Brigade Group,0.88,Tier1,1,PREG66584,4,"Lift, Children's Play Area, Indoor Games Room, Clubhouse",5835.0,7699.0,2230266.0,8161.0,2364019.0,0.055,122665.0,22303.0,6100.0,6062.0,3.28,1,0,1
101178,Bangalore,Electronic City,560100,Tier1,affordable,Plot/Land,2.73,0,1460.9,0,Individual/Land Owner,0.6,Tier3,0,,0,,5614.0,4056.0,5925311.0,4272.0,6240719.0,0.055,325892.0,30000.0,0.0,0.0,0.0,1,0,0
101179,Bangalore,Electronic City,560100,Tier1,affordable,Villa,3.09,5,4329.1,14,Sobha Ltd,0.91,Tier1,1,PREG28661,7,"Landscaped Garden, Indoor Games Room, Gymnasium, 24/7 Security, Jogging Track, Children's Play Area, Visitor Parking",6247.0,11388.0,49299562.0,11306.0,48946497.0,0.055,2711476.0,30000.0,114446.0,117720.0,2.79,0,1,1
101180,Bangalore,Electronic City,560100,Tier1,affordable,Row House,2.98,2,1910.4,23,Prestige Group,0.92,Tier1,1,PREG25984,1,Gymnasium,6326.0,7748.0,14802717.0,8471.0,16183713.0,0.055,814149.0,30000.0,23501.0,22568.0,1.91,1,0,1
101181,Bangalore,Electronic City,560100,Tier1,affordable,Apartment,2.85,3,800.7,10,Kolte-Patil,0.82,Tier2,1,PREG54110,10,"Indoor Games Room, Jogging Track, Lift, Gymnasium, Visitor Parking, Children's Play Area, Landscaped Garden, Swimming Pool, CCTV, 24/7 Security",8303.0,9508.0,7612915.0,10181.0,8151252.0,0.055,418710.0,30000.0,20280.0,20362.0,3.2,0,1,1
101182,Bangalore,Electronic City,560100,Tier1,affordable,Apartment,2.94,2,1392.9,23,Oberoi Realty,0.9,Tier1,1,PREG77263,8,"Jogging Track, Swimming Pool, Clubhouse, Visitor Parking, Indoor Games Room, CCTV, 24/7 Security, Power Backup",6739.0,8744.0,12179776.0,8756.0,12196810.0,0.055,669888.0,30000.0,39206.0,42779.0,3.86,1,1,1
101183,Bangalore,Electronic City,560100,Tier1,affordable,Apartment,2.91,2,1140.9,3,Oberoi Realty,0.9,Tier1,1,PREG96017,6,"Indoor Games Room, CCTV, Lift, Visitor Parking, Children's Play Area, Gymnasium",5626.0,8111.0,9253944.0,8947.0,10206849.0,0.055,508967.0,30000.0,17008.0,16832.0,2.21,0,1,1
